gene,spearman_rho,wald_p,wald_q,log2fc_max_min,is_progression_coupled,lineage
DICER1-AS1,0.010240599448832476,0.05131355537866064,0.16221098275378804,0.87900877,False,Kupffer
DIO2-AS1,0.008274407160892446,0.11533597324717472,0.29274188577116944,7.773469,False,Kupffer
DIO3OS,0.009626686745677961,0.06694973651166691,0.20012121541783975,9.808334,False,Kupffer
DIRC3,0.05037454242032337,8.60430841934755e-22,2.1839759311461578e-20,13.929965,False,Kupffer
DLEU1,0.04183522067081639,1.6552560582834615e-15,2.7595451821171066e-14,2.5334206,False,Kupffer
DLEU2L,0.012767623621129993,0.015107508594611685,0.0598935574125197,1.0401006,False,Kupffer
DLG1-AS1,0.001970796776068359,0.7076269154161231,0.9295008036592302,9.606123,False,Kupffer
DLG3-AS1,,1.0,1.0,0.0,False,Kupffer
DLG5-AS1,-0.0015721524387579161,0.7648008105852616,0.9821772314510131,8.16877,False,Kupffer
DLGAP1-AS1,0.006751583693529295,0.19884530295180708,0.40955488412269575,1.0558681,False,Kupffer
DLGAP1-AS2,-0.0632205253251292,2.1118231961103886e-33,1.0720608342607445e-31,3.4214907,False,Kupffer
DLGAP1-AS3,-0.0063587753879454315,0.2262428103634562,0.44884493182451196,9.472347,False,Kupffer
DLGAP1-AS5,,1.0,1.0,0.0,False,Kupffer
DNAH10OS,-0.0002560579316389307,0.9611359810882748,1.0,8.723084,False,Kupffer
DNAH17-AS1,-0.0022268413317973234,0.6717329537887581,0.8973769955413285,10.825067,False,Kupffer
DNAJC27-AS1,-0.004118095757696466,0.4332270899958317,0.6797726884843687,0.9904666,False,Kupffer
DNAJC9-AS1,0.0042548343042371145,0.4181107690574032,0.6620726489844752,9.062359,False,Kupffer
DNM1P35,0.004078545741675334,0.4376575456346803,0.6817661766836265,3.614624,False,Kupffer
DNM3OS,0.01616293731076659,0.0020978004885800067,0.010712436814464767,9.798118,False,Kupffer
DNMBP-AS1,0.05287207876026333,7.600968169121426e-24,2.1160114612747712e-22,13.739643,False,Kupffer
DOCK9-AS1,0.034101419480512755,8.502838561872168e-11,1.0482785255565258e-09,11.759545,False,Kupffer
DPP10-AS1,-0.008579824488706568,0.10251529757038061,0.2697277494001173,8.219951,False,Kupffer
DPYD-AS1,0.002801024789385507,0.5940065279617892,0.8281688101511164,7.477062,False,Kupffer
DPYD-AS2,0.0038833920136044685,0.45989699648810967,0.7066040520653099,8.025618,False,Kupffer
DSCAM-AS1,0.005414708371415868,0.3028070754758797,0.5483741562730486,9.142416,False,Kupffer
DSCR9,0.008244116532790915,0.11667335905271628,0.29274188577116944,10.25835,False,Kupffer
EAF1-AS1,-0.002500046798657687,0.634243700928815,0.8633317253967939,2.0956554,False,Kupffer
EDNRB-AS1,0.00500856544565835,0.340518443866498,0.5889126594324404,9.043191,False,Kupffer
EDRF1-AS1,0.001299581860391868,0.8046668248217514,1.0,9.2382555,False,Kupffer
EFCAB14-AS1,0.008323159969894849,0.11320879816786655,0.2907714071990144,8.296958,False,Kupffer
EGOT,0.02149502901083687,4.295175229811127e-05,0.00030799442160791673,10.889073,False,Kupffer
ELFN2,0.006827906291728353,0.1938159299161375,0.4011785704176299,8.598414,False,Kupffer
ELMO1-AS1,0.002700878811653958,0.60726521534975,0.8412036610703599,9.009857,False,Kupffer
ENO1-AS1,-0.0015358390605694403,0.7700786653263113,0.9848384892012401,1.708488,False,Kupffer
ENTPD1-AS1,0.02400093957277696,4.9225298311957216e-06,4.007682305964064e-05,0.9024787,False,Kupffer
ENTPD3-AS1,0.02958209849756591,1.7944076705816424e-08,1.8006672322232063e-07,0.47902775,False,Kupffer
EPB41L4A-AS1,0.01770076875377974,0.0007551282684310212,0.004403214159837644,0.6985071,False,Kupffer
EPHA1-AS1,-0.02733339511368864,1.9657617987114817e-07,1.8241424003096868e-06,2.1337094,False,Kupffer
EPN2-AS1,-0.006094180772002942,0.2461547060956383,0.473872808205445,3.3341074,False,Kupffer
EXTL3-AS1,-0.006070583086105256,0.24798841508189953,0.473872808205445,2.9904766,False,Kupffer
EZR-AS1,-0.003189036836291233,0.5439314223452997,0.7849712666956414,8.070162,False,Kupffer
FAM106A,0.005786461449826355,0.2708187311580044,0.5015376931102099,2.064867,False,Kupffer
FAM138B,0.007267686785306735,0.16664435747964088,0.36687265434931143,7.8592806,False,Kupffer
FAM13A-AS1,-0.0004885043895652312,0.9259330214530924,1.0,0.39192724,False,Kupffer
FAM182B,-0.0006722706055402167,0.8982013346728842,1.0,8.68356,False,Kupffer
FAM201A,-0.016148904149697083,0.002116670594496763,0.010745216017945333,9.079886,False,Kupffer
FAM215A,,1.0,1.0,0.0,False,Kupffer
FAM218A,0.007839914572539759,0.13570776652150238,0.32016406777145345,10.226984,False,Kupffer
FAM222A-AS1,,1.0,1.0,0.0,False,Kupffer
FAM224B,0.006827403685449978,0.19384874144165892,0.4011785704176299,7.8920813,False,Kupffer
FAM225A,0.022731438182640423,1.5158249242215818e-05,0.00011679972407171653,2.055056,False,Kupffer
FAM225B,-0.001629217858415477,0.7565289268473638,0.9759110072784379,2.3228197,False,Kupffer
FAM230A,0.002597385911009412,0.6211040905255396,0.8520943528808883,1.5284367,False,Kupffer
FAM230C,0.010504108031054078,0.04560854685887216,0.14909157552729801,11.331923,False,Kupffer
FAM27E3,-0.0037612174925989025,0.47413568175266924,0.7178580585132519,9.073993,False,Kupffer
FAM41C,0.006327799745887689,0.22851260950090474,0.4523082155946807,0.72732115,False,Kupffer
FAM53B-AS1,0.003749799774822117,0.4754786119955524,0.7186305466762902,9.243746,False,Kupffer
FAM66B,0.00931300979612922,0.07634241090830464,0.22409353950294866,8.640788,False,Kupffer
FAM66C,0.007016061183767859,0.18181729945554329,0.3883869540349848,2.687952,False,Kupffer
FAM66D,0.010869912524468854,0.03858202544998481,0.13108774788715313,9.570014,False,Kupffer
FAM66E,0.006053892623030402,0.24929114128073235,0.473872808205445,7.9563303,False,Kupffer
FAM74A4,0.02144138622072123,4.488328277641625e-05,0.0003174940412790756,10.778848,False,Kupffer
FAM74A6,0.0063803416501067136,0.22467202993647614,0.4488239857295808,8.772911,False,Kupffer
FAM83A-AS1,0.02088029526810561,7.068272147546696e-05,0.0004959283628725853,11.83476,False,Kupffer
FAM83C-AS1,-0.006962803426407709,0.1851562089467643,0.39260395164879014,8.952284,False,Kupffer
FAM85B,0.014858567759903029,0.004687529442689628,0.021749128543231983,10.709113,False,Kupffer
FAM87A,,1.0,1.0,0.0,False,Kupffer
FAM87B,0.015326628557579377,0.003535911747856438,0.016766438672528052,11.1957655,False,Kupffer
FAM99B,,1.0,1.0,0.0,False,Kupffer
FARP1-AS1,0.012961053413779485,0.013640034149141327,0.055525233352400775,10.407955,False,Kupffer
FBXL19-AS1,-0.005429451849840496,0.3014924632898458,0.5477642017244988,1.6028466,False,Kupffer
FENDRR,0.002590432758746259,0.6220387512340204,0.8520943528808883,7.4659624,False,Kupffer
FGD5-AS1,0.029407210440162607,2.1754728159127998e-08,2.1094753259918498e-07,0.4170382,False,Kupffer
FGF13-AS1,0.011758806146173176,0.025234698386400158,0.09306643037377493,8.870159,False,Kupffer
FGF14-AS2,0.03166357647491295,1.6690312741381787e-09,1.8466333199759593e-08,4.611327,False,Kupffer
FLG-AS1,0.001395746482258006,0.7905378976299691,0.9988787784109272,8.247162,False,Kupffer
FLNB-AS1,,1.0,1.0,0.0,False,Kupffer
FOXD2-AS1,-0.002633096528210462,0.6163134323282004,0.8482910559796442,2.798675,False,Kupffer
FOXN3-AS1,-0.01824346262586803,0.0005165203050886625,0.003095534883968859,1.52178,False,Kupffer
FOXN3-AS2,0.010680555086737568,0.04209506410472548,0.1397232320091465,9.329033,False,Kupffer
FOXP1-AS1,0.0069417470273185206,0.18648874338754445,0.3938385788738446,9.686454,False,Kupffer
FRY-AS1,-0.0020626141729389413,0.6946754281159704,0.916461095795549,3.0052862,False,Kupffer
FTX,0.027179716179766108,2.30013882869342e-07,2.1117232012366185e-06,1.0917902,False,Kupffer
GAS5-AS1,0.009624341538344978,0.06701625869728353,0.20012121541783975,3.800311,False,Kupffer
GAS6-AS1,0.012849593298035611,0.014469461993891045,0.05807974744524638,10.456443,False,Kupffer
GATA3-AS1,,1.0,1.0,0.0,False,Kupffer
GATA6-AS1,0.0001482604061746119,0.9774913794333899,1.0,9.233185,False,Kupffer
GDNF-AS1,,1.0,1.0,0.0,False,Kupffer
GFOD1-AS1,0.006236176267365439,0.2353212749012482,0.4606507930012667,8.0355425,False,Kupffer
GGNBP1,,1.0,1.0,0.0,False,Kupffer
GHRLOS,0.02428151056190125,3.8101403160585616e-06,3.161683743037056e-05,2.76263,False,Kupffer
GK-AS1,0.007837152534453395,0.13584562672796174,0.32016406777145345,3.093337,False,Kupffer
GNAS-AS1,0.004339502607492278,0.40890852819215673,0.6515075391500483,7.9167757,False,Kupffer
GNG12-AS1,0.021942459938112422,2.9644981602102e-05,0.00021681033154757648,10.63144,False,Kupffer
GOLGA8M,0.005355821449912196,0.3080957330667143,0.554371447636736,10.754143,False,Kupffer
GPR158-AS1,,1.0,1.0,0.0,False,Kupffer
GRIK1-AS1,0.006694839009850432,0.20264592643953602,0.4154000819888826,9.227458,False,Kupffer
GRM7-AS1,-0.02064296772133347,8.537165595025217e-05,0.0005801239298036821,11.446367,False,Kupffer
GRPEL2-AS1,,1.0,1.0,0.0,False,Kupffer
GS1-24F4.2,,1.0,1.0,0.0,False,Kupffer
GS1-279B7.1,0.006064572483314294,0.24845700547160268,0.473872808205445,8.705067,False,Kupffer
GSN-AS1,0.0473418938841635,1.981904004836481e-19,4.171666234570446e-18,5.3113346,False,Kupffer
GTSCR1,-0.002859327117677041,0.586349166791551,0.8240317238473207,8.440534,False,Kupffer
HAND2-AS1,0.014993891420129642,0.004323861181610891,0.020381489801436288,10.483966,False,Kupffer
HAR1A,0.0162324611837475,0.002006568572892348,0.010307551657179144,10.723243,False,Kupffer
HAR1B,0.007346193317647777,0.16211085589217486,0.3633809574933686,9.564094,False,Kupffer
HAS2-AS1,,1.0,1.0,0.0,False,Kupffer
HCFC1-AS1,0.0007997696543825503,0.8790315197351652,1.0,9.488012,False,Kupffer
HCG11,0.02386410450217688,5.571998302400793e-06,4.494050967263444e-05,0.6279216,False,Kupffer
HCG14,0.0026341736573186505,0.6161691852546021,0.8482910559796442,9.476495,False,Kupffer
HCG15,-0.004610119801253169,0.3803153357995477,0.6192681788585087,9.35742,False,Kupffer
HCG17,0.0021490154088778034,0.682568708067384,0.9034613421198656,9.714893,False,Kupffer
HCG18,0.01893851097817949,0.0003129444357086829,0.0019153975036637824,0.6666236,False,Kupffer
HCG20,-0.0003294438010577024,0.9500105639564214,1.0,10.373735,False,Kupffer
HCG21,,1.0,1.0,0.0,False,Kupffer
HCG22,,1.0,1.0,0.0,False,Kupffer
HCG24,0.00514015440894412,0.3279836337096732,0.5718179310938343,7.415655,False,Kupffer
HCG25,0.004828667984945444,0.35814470179687186,0.6003308337781532,1.4440317,False,Kupffer
HCG27,-0.0030180689761449297,0.5657356588232698,0.8060693400362257,0.7394285,False,Kupffer
HCG9,-0.0014972206777852711,0.7757032360373117,0.9848722806807876,8.615828,False,Kupffer
HDAC11-AS1,-0.0063678493310393115,0.2255809567258557,0.44884493182451196,8.886988,False,Kupffer
HEXA-AS1,0.0003941552478856092,0.9402082105401488,1.0,1.7801905,False,Kupffer
HHIP-AS1,0.015458416034133136,0.003261747130491959,0.01563826540896978,10.552841,False,Kupffer
HIF1A-AS1,0.008055610093208744,0.12527187583448957,0.3071296274010355,8.478979,False,Kupffer
HLA-DQB1-AS1,0.0002408480207703858,0.9634428473511324,1.0,9.664317,False,Kupffer
HM13-AS1,-0.003391683581535443,0.5186402130015833,0.7624983029307774,9.267214,False,Kupffer
HMGA1P4,-0.0062543000732112495,0.23396320332662285,0.4606507930012667,1.1476889,False,Kupffer
HMGN3-AS1,0.014167418195871573,0.00701333846481964,0.030880158648670154,1.8995667,False,Kupffer
HNF1A-AS1,-0.0030412705904488972,0.5627521990581742,0.8040648142172258,8.739852,False,Kupffer
HNF4A-AS1,,1.0,1.0,0.0,False,Kupffer
HOTAIRM1,-0.06967067933823687,3.2527578089498197e-40,1.8714199927491294e-38,1.1804633,False,Kupffer
HOTTIP,0.003125282624283027,0.5520131999227381,0.7926578894065275,8.753453,False,Kupffer
HOXA-AS2,-0.003702981619499651,0.4810070307792608,0.7231865288545333,1.4841537,False,Kupffer
HOXA-AS3,-0.002914613808298323,0.5791304388559768,0.8179862008718625,8.183552,False,Kupffer
HOXA10-AS,-0.01771972755586067,0.0007453021583036603,0.0043754813783405365,10.79254,False,Kupffer
HOXA11-AS,,1.0,1.0,0.0,False,Kupffer
HOXB-AS1,0.04426530446044953,3.5202607497945174e-17,6.604315276244932e-16,2.4843755,False,Kupffer
HOXB-AS2,,1.0,1.0,0.0,False,Kupffer
HOXB-AS3,0.009995032182853981,0.05715639653014557,0.1787172833533175,10.2397995,False,Kupffer
HOXC-AS2,0.005340191707737487,0.30950964727952046,0.554371447636736,7.6581974,False,Kupffer
HOXD-AS2,,1.0,1.0,0.0,False,Kupffer
HULC,0.03689929291447432,2.150386422895256e-12,3.0422680048501735e-11,4.2810216,False,Kupffer
HYI-AS1,-0.012122291230041179,0.021056501748536904,0.08040602216366084,10.503037,False,Kupffer
IDH1-AS1,0.018721897526501257,0.0003664876781018812,0.0022273159591684752,2.6589355,False,Kupffer
IDI2-AS1,7.557251520214022e-06,0.9988525202366949,1.0,1.7055378,False,Kupffer
IFNG-AS1,0.005737682462975712,0.274878754397316,0.5058003519080676,10.7379265,False,Kupffer
IGBP1-AS1,0.0006162366881442816,0.9066456880351442,1.0,8.84626,False,Kupffer
IGBP1-AS2,,1.0,1.0,0.0,False,Kupffer
IGFBP7-AS1,0.006134812233848824,0.24301966343597312,0.4723557872640649,8.495032,False,Kupffer
IL12A-AS1,0.006859067880987622,0.19178957056199883,0.39929528128430003,8.147891,False,Kupffer
IL20RB-AS1,,1.0,1.0,0.0,False,Kupffer
IL21-AS1,,1.0,1.0,0.0,False,Kupffer
IL21R-AS1,0.008259617913397483,0.11598743139947804,0.29274188577116944,8.277861,False,Kupffer
INHBA-AS1,-0.0036000631115391383,0.49328201401359667,0.7330791508661765,4.357364,False,Kupffer
INTS6-AS1,0.007209082353949516,0.1700902230600813,0.373506011452545,0.995718,False,Kupffer
IPO9-AS1,-0.009890680679479518,0.05980164243240896,0.1844734588011459,2.205069,False,Kupffer
IQCH-AS1,0.03906843504568495,1.0252737127071449e-13,1.4996800238411288e-12,1.4117198,False,Kupffer
ISM1-AS1,,1.0,1.0,0.0,False,Kupffer
ITCH-AS1,0.009127371037121038,0.08238986826922756,0.23466157200113327,3.4183512,False,Kupffer
ITGB2-AS1,-0.051779852955429674,6.181728794815832e-23,1.6671349843518946e-21,3.378975,False,Kupffer
ITIH4-AS1,0.004546016820499014,0.38697492182088483,0.6269808120283104,8.484276,False,Kupffer
ITPK1-AS1,0.009261665944403913,0.07797763092879698,0.22564450317268295,2.045023,False,Kupffer
ITPKB-AS1,0.020576979388337305,8.994222799734992e-05,0.0006064073653258827,2.1035533,False,Kupffer
JARID2-AS1,-0.01978828967247284,0.00016581636174927157,0.0010759362420272283,2.3952847,False,Kupffer
JAZF1-AS1,-0.026277998499532804,5.685792526632942e-07,5.006978520902274e-06,11.841152,False,Kupffer
JMJD1C-AS1,0.022191424578290694,2.4046043518687748e-05,0.00017889427203989246,2.8118973,False,Kupffer
JPX,0.03174449001783567,1.5171294577228687e-09,1.7003671714478388e-08,0.4071977,False,Kupffer
KANSL1-AS1,0.05387821685926862,1.0611687507301376e-24,3.1578918340693404e-23,1.3371158,False,Kupffer
KBTBD11-OT1,-0.009165030283671423,0.08113262994912566,0.23261614500363936,9.820086,False,Kupffer
KCNIP2-AS1,0.008409464930312258,0.10951906931961412,0.28213419947112534,8.783293,False,Kupffer
KCNJ2-AS1,0.012450552039392375,0.01781479028099826,0.06894243951794393,1.8180537,False,Kupffer
KCNQ1-AS1,0.008453837602272425,0.10765939243698505,0.2790091761955499,7.721327,False,Kupffer
KCNQ1OT1,0.061878534026933975,4.563051879166767e-32,2.0725861956425895e-30,1.7201235,False,Kupffer
KCNQ5-AS1,,1.0,1.0,0.0,False,Kupffer
KCTD21-AS1,0.012414012718159763,0.018152581359988217,0.06993606122174033,2.2031603,False,Kupffer
KDM4A-AS1,-0.0007357208137058915,0.888653288456737,1.0,2.7614212,False,Kupffer
KIAA0087,-0.004543560756512647,0.3872314864554918,0.6269808120283104,7.7302313,False,Kupffer
KIF25-AS1,,1.0,1.0,0.0,False,Kupffer
KIF9-AS1,-0.0036955750347736176,0.4818848164726085,0.7232462549841063,2.4809484,False,Kupffer
KLHL6-AS1,0.025440343270542946,1.2846867819912204e-06,1.1086846928584232e-05,11.866613,False,Kupffer
KMT2E-AS1,-0.012766481504374604,0.015116571069711508,0.0598935574125197,0.8366723,False,Kupffer
KRTAP5-AS1,0.009668058059376596,0.06578514337099871,0.1978138631678463,9.677499,False,Kupffer
KTN1-AS1,0.006588102366454079,0.20993776681082993,0.42730257725883547,1.6800346,False,Kupffer
LAMTOR5-AS1,0.004876665531722215,0.3533867060116135,0.596650103731243,1.3478246,False,Kupffer
LATS2-AS1,-0.010849166674443902,0.03895434266135418,0.13183371653626924,1.5315895,False,Kupffer
LBX2-AS1,-0.00729586402477282,0.1650063716175534,0.36512948386140665,0.8718395,False,Kupffer
LDLRAD4-AS1,-0.0038572894240253754,0.46291883624475727,0.707077797662346,9.312357,False,Kupffer
LEMD1-AS1,,1.0,1.0,0.0,False,Kupffer
LENG8-AS1,-0.004088854989875265,0.4365001821236644,0.6816111313414522,1.5448937,False,Kupffer
LGALS8-AS1,0.004919418235128091,0.34918244733286635,0.5955423953522997,3.2520914,False,Kupffer
LIFR-AS1,0.0010446737499607119,0.842417166592659,1.0,9.132194,False,Kupffer
LIMD1-AS1,0.002174240886986945,0.6790492421865172,0.9001835576143846,2.9730787,False,Kupffer
LINC-PINT,0.11270491544222015,1.0921220904157058e-102,1.3464305200410773e-100,1.334202,False,Kupffer
LINC-ROR,-0.008631625650856244,0.10045780047996306,0.26675409788987114,8.9355955,False,Kupffer
LINC00092,0.010712300105228948,0.04148789401013309,0.13823958506079095,8.55344,False,Kupffer
LINC00102,0.005670553911277045,0.28053370486250967,0.5140139857671887,9.385117,False,Kupffer
LINC00106,0.003848142252457787,0.4639803979083662,0.7074471438072792,1.5961051,False,Kupffer
LINC00114,0.006932006549038343,0.1871075519562877,0.3938385788738446,8.912673,False,Kupffer
LINC00115,0.0064996576085631945,0.21612238762771216,0.4368000480625658,1.1073546,False,Kupffer
LINC00158,0.004953047532683154,0.34589778868881177,0.5944440714245363,9.2435255,False,Kupffer
LINC00159,0.006380586703974344,0.22465422630614557,0.4488239857295808,8.84686,False,Kupffer
LINC00161,,1.0,1.0,0.0,False,Kupffer
LINC00174,0.029408774862950408,2.1717389710148003e-08,2.1094753259918498e-07,2.2026567,False,Kupffer
LINC00184,0.005718654235354082,0.27647374174537565,0.5076528492048068,8.458133,False,Kupffer
LINC00200,-0.0036306264935420073,0.4896193301161218,0.7310406261076352,8.548605,False,Kupffer
LINC00205,-0.0006381720159799666,0.9033387068791385,1.0,1.4757762,False,Kupffer
LINC00221,0.007860167990177486,0.1347001665818724,0.32016406777145345,9.535894,False,Kupffer
LINC00222,0.008681460884784132,0.09850958341692884,0.26320052782913184,10.180179,False,Kupffer
LINC00226,,1.0,1.0,0.0,False,Kupffer
LINC00237,0.004086466223921524,0.4367681988781264,0.6816111313414522,4.09039,False,Kupffer
LINC00240,,1.0,1.0,0.0,False,Kupffer
LINC00242,0.004448533673547279,0.39723766362408747,0.6360224558582328,8.992247,False,Kupffer
LINC00261,0.013184408698964341,0.012103365441815643,0.050217328732148556,10.213308,False,Kupffer
LINC00265,0.005111802856544167,0.3306587051821584,0.5753194809923441,2.2328558,False,Kupffer
LINC00276,-0.002362752114642252,0.6529737188176543,0.8804942489681807,7.505658,False,Kupffer
LINC00278,-0.011760190741411394,0.025217510946142743,0.09306643037377493,1.9353704,False,Kupffer
LINC00298,0.0016455329554007087,0.7541690539607161,0.9743231939642185,7.8937864,False,Kupffer
LINC00299,0.0017940211832989728,0.7327991341797219,0.9552955480318731,2.5036821,False,Kupffer
LINC00304,-0.011845868266548503,0.024173493016974048,0.09031049555692036,9.082518,False,Kupffer
LINC00305,,1.0,1.0,0.0,False,Kupffer
LINC00309,-0.0019970581788020204,0.7039137176140208,0.9260328327757621,0.98821163,False,Kupffer
LINC00310,0.01032455851682345,0.04943426747764596,0.15859395105281957,9.5370655,False,Kupffer
LINC00311,0.013558427175788534,0.009871397772062175,0.0419655974250722,9.733042,False,Kupffer
LINC00313,0.013407638597294904,0.010722870207297532,0.04470452651641435,8.602467,False,Kupffer
LINC00315,,1.0,1.0,0.0,False,Kupffer
LINC00319,0.003993076276988508,0.44732049131572366,0.6918236272499454,7.994319,False,Kupffer
LINC00322,,1.0,1.0,0.0,False,Kupffer
LINC00323,0.008621634212486521,0.10085206883139285,0.26697955644629456,9.261161,False,Kupffer
LINC00324,-0.007915025732696151,0.13200005349015187,0.319092566280115,0.9347687,False,Kupffer
LINC00327,0.023021797683833348,1.1778198473403582e-05,9.240532075042993e-05,10.975282,False,Kupffer
LINC00330,0.005996500789961697,0.25380716664283387,0.47929011994040616,9.657695,False,Kupffer
LINC00332,0.004064074366942619,0.43928514354592174,0.6830686105948297,7.861081,False,Kupffer
LINC00333,,1.0,1.0,0.0,False,Kupffer
LINC00334,,1.0,1.0,0.0,False,Kupffer
LINC00336,,1.0,1.0,0.0,False,Kupffer
LINC00339,0.007922384669939239,0.13164105726322442,0.319092566280115,0.99307823,False,Kupffer
LINC00342,0.12309634331553068,2.8755809258258183e-122,4.9632526779753624e-120,6.5909147,False,Kupffer
LINC00355,0.002502773882932307,0.6338739774455141,0.8633317253967939,8.630798,False,Kupffer
LINC00359,-0.008175124529211328,0.11976493542372137,0.29785919098176233,9.244264,False,Kupffer
LINC00379,0.021488474585014728,4.31834588812954e-05,0.00030799442160791673,11.427354,False,Kupffer
LINC00381,,1.0,1.0,0.0,False,Kupffer
LINC00384,,1.0,1.0,0.0,False,Kupffer
LINC00393,,1.0,1.0,0.0,False,Kupffer
LINC00398,0.005886022126053055,0.26266004978009216,0.49170417128030264,8.022424,False,Kupffer
LINC00399,-0.01400754586957687,0.007680951874852305,0.03364802775633269,9.598661,False,Kupffer
LINC00402,0.0051726851040214345,0.32493159195691806,0.5687950585371608,8.486443,False,Kupffer
LINC00407,,1.0,1.0,0.0,False,Kupffer
LINC00412,0.0020688008120171397,0.6938059051529396,0.916461095795549,9.005393,False,Kupffer
LINC00426,0.008549780686217688,0.10372388608632055,0.2712536778560443,11.434064,False,Kupffer
LINC00427,,1.0,1.0,0.0,False,Kupffer
LINC00449,0.019279859066952263,0.00024319748321471993,0.0015432310883404655,3.0063572,False,Kupffer
LINC00461,0.0048501505863215765,0.3560101706835436,0.5989020999998015,8.350857,False,Kupffer
LINC00462,-0.004886390153426194,0.3524275953738165,0.596650103731243,8.437853,False,Kupffer
LINC00469,,1.0,1.0,0.0,False,Kupffer
LINC00470,0.0029242669754922304,0.5778743258668331,0.8175530085748038,3.8847823,False,Kupffer
LINC00472,0.03537088050002925,1.6594494836791883e-11,2.1698559157805145e-10,11.700225,False,Kupffer
LINC00479,,1.0,1.0,0.0,False,Kupffer
LINC00482,-0.061088226596371094,2.703296291729145e-31,1.166472349881126e-29,3.6632452,False,Kupffer
LINC00484,0.0003426275092921316,0.9480128613979073,1.0,4.779379,False,Kupffer
LINC00485,0.008294008805749084,0.11447696969328715,0.29228883090327457,7.209319,False,Kupffer
LINC00486,,1.0,1.0,0.0,False,Kupffer
LINC00487,0.03335902285718052,2.1527968813919842e-10,2.51062663329903e-09,11.773934,False,Kupffer
LINC00491,,1.0,1.0,0.0,False,Kupffer
LINC00494,-0.004256572571560355,0.4179206263459964,0.6620726489844752,8.146364,False,Kupffer
LINC00500,,1.0,1.0,0.0,False,Kupffer
LINC00501,-0.000827253961966805,0.8749080623304074,1.0,8.82294,False,Kupffer
LINC00504,0.020789620182021636,7.598759265279537e-05,0.0005288491327367936,11.538708,False,Kupffer
LINC00507,0.007897452452110976,0.13286041153130204,0.31958769005428134,8.5777855,False,Kupffer
LINC00511,0.002838039781210074,0.5891397145003441,0.8240317238473207,1.9431019,False,Kupffer
LINC00525,,1.0,1.0,0.0,False,Kupffer
LINC00526,0.011743902012954052,0.02542035122669422,0.09335218344100898,0.8416724,False,Kupffer
LINC00528,-0.027813618633350145,1.1967881199488832e-07,1.1349759862811936e-06,2.1801653,False,Kupffer
LINC00534,,1.0,1.0,0.0,False,Kupffer
LINC00543,0.010419658886591425,0.04737568102368701,0.15370380723098453,10.446389,False,Kupffer
LINC00544,0.001213346231362737,0.8173915740810402,1.0,8.17473,False,Kupffer
LINC00545,0.013580404293948243,0.00975246212756966,0.04166522186184463,8.639262,False,Kupffer
LINC00551,,1.0,1.0,0.0,False,Kupffer
LINC00562,0.0023008528087804757,0.661491146132148,0.8864392222236703,2.377027,False,Kupffer
LINC00563,-0.00031846897552563166,0.9516737988681278,1.0,9.0238285,False,Kupffer
LINC00570,,1.0,1.0,0.0,False,Kupffer
LINC00571,0.013857059168663059,0.008360834479081161,0.036441414926500215,10.795058,False,Kupffer
LINC00574,-0.0009091463513503299,0.8626423365309832,1.0,9.796589,False,Kupffer
LINC00578,0.00873019965184726,0.09663352806241608,0.2597966813640657,10.072422,False,Kupffer
LINC00582,-0.00015567161972288842,0.976366543967143,1.0,9.261161,False,Kupffer
LINC00592,-0.0032061739474628765,0.5417691217160211,0.7836714589684743,8.967174,False,Kupffer
LINC00595,0.004667594001663086,0.3744046727499519,0.6142799098540085,9.271719,False,Kupffer
LINC00598,,1.0,1.0,0.0,False,Kupffer
LINC00601,,1.0,1.0,0.0,False,Kupffer
LINC00604,0.010884195601324597,0.03832745433603901,0.13073752210277337,8.848363,False,Kupffer
LINC00607,-0.0069867456855813295,0.18364961791817455,0.39064895280185347,10.93147,False,Kupffer
LINC00608,0.004995589317772679,0.3417709265714191,0.5898966192622693,8.403538,False,Kupffer
LINC00621,0.00878469752406125,0.09456975255185576,0.2563568826090387,9.843191,False,Kupffer
LINC00623,-0.005873439909196279,0.26368165016229694,0.4925481906711304,2.560028,False,Kupffer
LINC00629,0.00577026838442415,0.27216194734790666,0.5029459540925985,9.396063,False,Kupffer
LINC00630,0.00733119045951615,0.16296995130350905,0.3634187802969724,2.5887213,False,Kupffer
LINC00632,-0.000260852658476777,0.9604088379931469,1.0,9.261161,False,Kupffer
LINC00636,,1.0,1.0,0.0,False,Kupffer
LINC00638,0.01591629246708752,0.002453001596025141,0.012236649580171658,3.5035324,False,Kupffer
LINC00639,0.0302209377579624,8.79901117447302e-09,9.039936480440734e-08,12.45217,False,Kupffer
LINC00640,0.008779635110116308,0.09475996008375823,0.2563568826090387,8.936258,False,Kupffer
LINC00642,0.004947153598048007,0.34647203699483403,0.5944440714245363,7.578553,False,Kupffer
LINC00648,0.011858245305394656,0.024025814351915944,0.09014903385088462,12.108112,False,Kupffer
LINC00649,0.01120171381120584,0.0330261636386067,0.11586007813055928,1.9138823,False,Kupffer
LINC00654,0.019348070732378774,0.00023113614027562917,0.0014775591782064295,12.414005,False,Kupffer
LINC00656,-0.032407720231683514,6.879092598686027e-10,7.811390674560581e-09,4.9019976,False,Kupffer
LINC00659,-0.004462784824451577,0.3957271823935626,0.6347817070736886,10.344789,False,Kupffer
LINC00662,0.024129563874115106,4.378612962516582e-06,3.598802844430295e-05,0.7662158,False,Kupffer
